,class_label,class_pred,class_score,order_label,order_pred,order_score,family_label,family_pred,family_score,genus_label,genus_pred,genus_score,species_label,species_pred,species_score
JIAAA284-16,Insecta,Insecta,1.0000,Lepidoptera,Lepidoptera,1.0000,Cosmopterigidae,Cosmopterigidae,1.0000,cosmoBioLep01,cosmoBioLep01,1.0000,cosmoBioLep01 BioLep15,cosmoBioLep01 BioLep15,0.9999
JIAAH006-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Ichneumonidae,Ichneumonidae,1.0000,Diapetimorpha,Diapetimorpha,0.9986,,Diapetimorpha Malaise63,0.9986
JIABB203-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,0.6340,Scelionidae,Scelionidae,0.0147,,Telenomus,0.0147,,Telenomus podisi,0.0147
JIABE116-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,0.9710,,Metriocnemus,0.0036,,Metriocnemus sp. 7ES,0.0036
JIABE123-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,0.9710,,Metriocnemus,0.0036,,Metriocnemus sp. 7ES,0.0036
JICAR063-16,Insecta,Insecta,1.0000,Lepidoptera,Lepidoptera,1.0000,Cosmopterigidae,Cosmopterigidae,1.0000,cosmoBioLep01,cosmoBioLep01,1.0000,cosmoBioLep01 BioLep15,cosmoBioLep01 BioLep15,0.9999
JICAU102-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Procryptocerus,Procryptocerus,0.9999,Procryptocerus scabriusculus,Procryptocerus scabriusculus,0.9999
JICAX155-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Pseudomyrmex,Pseudomyrmex,1.0000,Pseudomyrmex oculatus,Pseudomyrmex oculatus,1.0000
JICAZ181-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Procryptocerus,Procryptocerus,0.9999,Procryptocerus scabriusculus,Procryptocerus scabriusculus,0.9999
JIAAA079-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Scraptiidae,Formicidae,0.0015,,Pheidole,0.0015,,Pheidole megacephala,0.0015
JIAAC150-16,Insecta,Insecta,1.0000,Psocodea,Psocodea,1.0000,Psocidae,Lachesillidae,0.0368,,Lachesilla,0.0368,,Lachesilla contraforcepeta,0.0368
JIAAG016-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Ichneumonidae,Ichneumonidae,1.0000,Diapetimorpha,Diapetimorpha,0.9970,,Diapetimorpha Malaise63,0.9970
JIAAJ139-16,Insecta,Insecta,1.0000,Lepidoptera,Lepidoptera,1.0000,Cosmopterigidae,Cosmopterigidae,0.0497,cosmoMalaise01,Perimede,0.0049,,Perimede erransella,0.0049
JIAAY084-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Scatopsciara,0.5536,,Delia platura,0.0140
JIABB023-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Lestodiplosis,0.2921,,Lestodiplosis sp. 1 NPH-2020,0.2921
JIABB126-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,0.7267,Bethylidae,Ichneumonidae,0.0031,,Epyris,0.0018,,Epyris niger,0.0018
JIABG147-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Scatopsciara,0.5536,,Delia platura,0.0140
JICAI005-16,Insecta,Insecta,1.0000,Lepidoptera,Lepidoptera,1.0000,Tineidae,Tineidae,1.0000,acroBioLep01,acroBioLep01,0.5731,acroBioLep01 BioLep7000,acroBioLep01 BioLep7000,0.5731
JICAM058-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Throscidae,Throscidae,0.9995,,Trixagus,0.0585,,Aulonothroscus distans,0.0045
JICAR071-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Procryptocerus,Procryptocerus,0.9999,Procryptocerus scabriusculus,Procryptocerus scabriusculus,0.9999
JICAI133-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,0.9999,Tropiduchidae,Chrysomelidae,0.1101,,Pyrops,0.0081,,Pyrops candelaria,0.0081
JICAW138-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Brentidae,Cerambycidae,0.0619,,Curculio,0.0043,,Curculio sikkimensis,0.0043
JIAAU037-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,Pseudolycoriella,Pseudolycoriella,0.8931,,Pseudolycoriella subbruckii,0.8931
JIAAZ099-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Lestodiplosis,0.0276,,Lestodiplosis sp. 1 NPH-2020,0.0276
JIABA215-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Throscidae,Throscidae,0.9986,,Aulonothroscus,0.2001,,Aulonothroscus distans,0.0295
JIABE227-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Bryomyia,0.0177,,Bryomyia producta,0.0025
JIABF272-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9473,Cecidomyiidae,Cecidomyiidae,0.9473,,Coccopsilis,0.0098,,Coccopsilis paneliusi,0.0098
JICAH160-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,0.9994,Scelionidae,Scelionidae,0.8038,,Telenomus,0.8017,,Telenomus droozi,0.0879
JIAAK189-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,Cladopelma,0.0009,,Cladopelma edwardsi,0.0009
JIAAL164-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteromyia,0.6733,,Asteromyia carbonifera,0.6733
JIAAL211-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Cicadellidae,Cicadellidae,1.0000,,Balclutha,0.0543,,Balclutha incisa,0.0077
JIAAR045-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sphaeroceridae,Sphaeroceridae,0.7288,,Dryomyza,0.0107,,Acartophthalmus nigrinus,0.0021
JIABC203-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Mycetophilidae,Mycetophilidae,0.0049,,Uranotaenia,0.0008,,Uranotaenia sapphirina,0.0008
JICAL138-16,Insecta,Insecta,0.9999,Neuroptera,Coleoptera,0.0173,,Scarabaeidae,0.0004,,Melinopterus,0.0004,,Melinopterus prodromus,0.0004
JIAAZ170-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Corynoptera,0.1922,,Phytosciara plusiochaeta,0.0151
JICAU008-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Scutelleridae,Scutelleridae,1.0000,Augocoris,Augocoris,0.9990,Augocoris gomesii,Augocoris gomesii,0.9990
JIAAV064-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,0.0052,,Bradysia nitidicollis,0.0052
JIAAI049-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Cicadellidae,Cicadellidae,1.0000,Xestocephalus,Limotettix,0.0114,,Xestocephalus fulvocapitatus,0.0065
JIAAQ017-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Pseudomyrmex,Pseudomyrmex,1.0000,Pseudomyrmex oculatus,Pseudomyrmex oculatus,1.0000
JICAJ133-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,Gymnometriocnemus,0.0055,,Gymnometriocnemus brumalis,0.0055
JICAU151-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteromyia,0.0126,,Asteromyia carbonifera,0.0126
JICAV089-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Scutelleridae,Scutelleridae,1.0000,Augocoris,Augocoris,0.9993,Augocoris gomesii,Augocoris gomesii,0.9993
JIABE232-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,0.0052,,Bradysia nitidicollis,0.0052
JICAP104-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Fulgoridae,Fulgoridae,0.0027,,Typhlocyba,0.0025,,Typhlocyba gillettei,0.0025
JICAQ043-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Pseudomyrmex,Pseudomyrmex,1.0000,Pseudomyrmex oculatus,Pseudomyrmex oculatus,1.0000
JICAR060-16,Insecta,Insecta,1.0000,Lepidoptera,Lepidoptera,1.0000,Tineidae,Tineidae,1.0000,,tinBioLep01,1.0000,,tinBioLep01 BioLep5822,0.0060
JICAT086-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Scutelleridae,Scutelleridae,1.0000,Augocoris,Augocoris,0.9994,Augocoris gomesii,Augocoris gomesii,0.9994
JIAAC086-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Gnamptogenys,Tapinoma,0.6922,,Tapinoma magnum,0.0471
JIAAK154-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,Bryophaenocladius,0.0031,,Bryophaenocladius cf. vernalis,0.0013
JIAAV074-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,0.0036,,Bradysia nitidicollis,0.0036
JIABC184-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.0081,,Cystiphora taraxaci,0.0081
JIABF237-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Psychodidae,Psychodidae,1.0000,Lutzomyia,Lutzomyia,0.9999,Lutzomyia ovallesi,Lutzomyia ovallesi,0.9990
JICAN088-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Pseudococcidae,Cicadellidae,1.0000,,Limotettix,0.0154,,Xestocephalus fulvocapitatus,0.0081
JIABG176-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.2932,Cecidomyiidae,Cecidomyiidae,0.2932,,Heterogenella,0.0742,,Heterogenella hybrida,0.0742
JICAQ081-16,Insecta,Insecta,1.0000,Blattodea,Blattodea,1.0000,Ectobiidae,Apidae,0.0209,,Bombus,0.0209,,Bombus pascuorum,0.0209
JIAAP081-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Technomyrmex,Technomyrmex,0.0073,,Technomyrmex albipes,0.0073
JIABB202-16,Insecta,Insecta,1.0000,Psocodea,Psocodea,0.9999,Lepidopsocidae,Lepidopsocidae,0.4018,,Echmepteryx,0.1875,,Echmepteryx hageni,0.1875
JIABC016-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,,Elmidae,0.0089,,Optioservus,0.0005,,Optioservus divergens,0.0005
JIABG185-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.1046,,Cystiphora taraxaci,0.1046
JICAP129-16,Insecta,Insecta,1.0000,Psocodea,Psocodea,0.9999,Lepidopsocidae,Lepidopsocidae,0.6190,,Echmepteryx,0.1350,,Echmepteryx hageni,0.1350
JICAT066-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Procryptocerus,Procryptocerus,0.9999,Procryptocerus scabriusculus,Procryptocerus scabriusculus,0.9999
JIAAB089-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Pachycondyla,Pachycondyla,0.9997,Pachycondyla curvinodis,Pachycondyla curvinodis,0.9996
JIAAD022-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Rhyparochromidae,Lygaeidae,0.3153,,Kleidocerys,0.0529,,Kleidocerys resedae,0.0529
JIAAF093-16,Insecta,Insecta,1.0000,Blattodea,Blattodea,1.0000,Blattidae,Blattidae,0.9996,blattidJanzen01,blattidJanzen01,0.9960,blattidJanzen01 Janzen01,blattidJanzen01 Janzen01,0.9960
JIAAI135-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Vitisiella,0.0687,,Vitisiella brevicauda,0.0686
JIAAI163-16,Insecta,Insecta,1.0000,Psocodea,Psocodea,1.0000,Lepidopsocidae,Lepidopsocidae,0.9355,,Echmepteryx,0.3196,,Echmepteryx hageni,0.3196
JIAAJ137-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Staphylinidae,Staphylinidae,0.9999,,Agabus,0.0157,,Agabus infuscatus,0.0157
JIAAV077-16,Insecta,Insecta,1.0000,Psocodea,Psocodea,0.9999,Lepidopsocidae,Lepidopsocidae,0.6190,,Echmepteryx,0.1350,,Echmepteryx hageni,0.1350
JIABA099-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Dolichosciara,0.9365,,Dolichosciara flavipes,0.9365
JIABA135-16,Insecta,Insecta,0.9984,Diptera,Diptera,0.8683,Sciaridae,Sciaridae,0.0184,,Eusarca,0.0037,,Eusarca nemora,0.0037
JIABD240-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Vitisiella,0.0493,,Vitisiella brevicauda,0.0493
JIABF277-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,0.9559,,Asteromyia,0.0395,,Lestodiplosis sp. 1 NPH-2020,0.0118
JICAQ037-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Procryptocerus,Procryptocerus,0.9999,Procryptocerus scabriusculus,Procryptocerus scabriusculus,0.9999
JIABF278-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.8821,Cecidomyiidae,Cecidomyiidae,0.0892,,Dasineura,0.0019,,Dasineura mali,0.0019
JIABG081-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Cratyna,0.0031,,Tarnania tarnanii,0.0006
JIAAL161-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,Bryophaenocladius,0.0299,,Bryophaenocladius ictericus,0.0005
JIAAN048-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Atrichopogon,0.0257,,Atrichopogon levis,0.0184
JIAAY072-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Pseudolycoriella,0.0561,,Pseudolycoriella subbruckii,0.0561
JIAAD113-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Brentidae,Cerambycidae,0.0706,,Caenocara,0.0030,,Caenocara scymnoides,0.0030
JIAAF127-16,Insecta,Arachnida,1.0000,,Schizomida,0.0066,,Hubbardiidae,0.0066,,Paradraculoides,0.0066,,Paradraculoides kryptus,0.0066
JIAAK091-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.3331,,Cystiphora taraxaci,0.3327
JIABD307-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.0089,,Cystiphora taraxaci,0.0089
JICAP024-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Procryptocerus,Procryptocerus,0.9998,Procryptocerus scabriusculus,Procryptocerus scabriusculus,0.9998
JIAAK127-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,Bryophaenocladius,0.0031,,Bryophaenocladius cf. vernalis,0.0013
JIABG158-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,Pseudolycoriella,Pseudolycoriella,0.8893,,Pseudolycoriella subbruckii,0.8893
JIABG459-16,Insecta,Insecta,1.0000,Lepidoptera,Lepidoptera,1.0000,Tineidae,Carnidae,0.0016,,Meoneura,0.0016,,Meoneura palaestinensis,0.0016
JICAU043-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Scutelleridae,Scutelleridae,1.0000,Augocoris,Augocoris,0.9994,Augocoris gomesii,Augocoris gomesii,0.9994
JICAU045-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Scutelleridae,Scutelleridae,1.0000,Augocoris,Augocoris,0.9993,Augocoris gomesii,Augocoris gomesii,0.9993
JICAU079-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Pseudomyrmex,Pseudomyrmex,1.0000,Pseudomyrmex oculatus,Pseudomyrmex oculatus,0.9998
JIAAA233-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Scraptiidae,Formicidae,0.0017,,Pheidole,0.0017,,Pheidole megacephala,0.0017
JIAAD058-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Azteca,Azteca,0.9993,Azteca instabilis,Azteca instabilis,0.9993
JIAAE066-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Chrysomelidae,Chrysomelidae,1.0000,,Calomicrus,0.1059,,Calomicrus circumfusus,0.0817
JIAAJ257-16,Insecta,Insecta,1.0000,Psocodea,Psocodea,1.0000,Lepidopsocidae,Mesopsocidae,0.0006,,Mesopsocus,0.0006,,Mesopsocus unipunctatus,0.0006
JIABF220-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,1.0000,,Bradysia lembkei,0.0013
JICAJ055-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,0.6643,Lycidae,Scarabaeidae,0.6643,,Sminthurinus,0.0202,,Sminthurinus aureus,0.0076
JICAU009-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Scutelleridae,Scutelleridae,1.0000,Augocoris,Augocoris,0.9990,Augocoris gomesii,Augocoris gomesii,0.9990
JIABE249-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,0.9737,,Asteromyia,0.0295,,Illinoia rubicola,0.0211
JIABF170-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Dolichosciara,0.9365,,Dolichosciara flavipes,0.9365
JICAI048-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Vitisiella,0.0372,,Vitisiella brevicauda,0.0372
JICAU044-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Scutelleridae,Scutelleridae,1.0000,Augocoris,Augocoris,0.9990,Augocoris gomesii,Augocoris gomesii,0.9990
JIAAE040-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Cicadellidae,Cicadellidae,0.9998,Xestocephalus,Xestocephalus,0.0277,,Xestocephalus fulvocapitatus,0.0110
JIAAM073-16,Insecta,Insecta,1.0000,Psocodea,Psocodea,1.0000,Amphipsocidae,Amphipsocidae,0.0031,,Polypsocus,0.0031,,Polypsocus corruptus,0.0031
JIABA056-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Scatopsciara,0.5536,,Delia platura,0.0140
JIABF175-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,1.0000,,Bradysia peraffinis,0.0030
JICAM038-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,0.9996,,Lestodiplosis,0.0327,,Lestodiplosis sp. 1 NPH-2020,0.0327
JIAAA178-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Pseudomyrmex,Pseudomyrmex,1.0000,Pseudomyrmex oculatus,Pseudomyrmex oculatus,1.0000
JIAAG189-16,Insecta,Insecta,1.0000,Psocodea,Psocodea,1.0000,Caeciliusidae,Caeciliusidae,0.1159,,Valenzuela,0.1159,,Valenzuela piceus,0.0237
JIABC169-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Drosophilidae,Drosophilidae,1.0000,,Drosophila,0.9956,,Drosophila falleni,0.0012
JICAP026-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,,Procryptocerus,0.8498,,Procryptocerus scabriusculus,0.8498
JIAAJ260-16,Insecta,Insecta,1.0000,Psocodea,Psocodea,0.9999,Lepidopsocidae,Lepidopsocidae,0.6190,,Echmepteryx,0.1350,,Echmepteryx hageni,0.1350
JIAAK076-16,Insecta,Insecta,1.0000,Lepidoptera,Lepidoptera,1.0000,Gelechiidae,Gelechiidae,1.0000,gelBioLep01,gelBioLep01,1.0000,gelBioLep01 BioLep743,gelBioLep01 BioLep743,0.9997
JIABD267-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,Bryophaenocladius,0.1807,,Psectrocladius sordidellus,0.0006
JIABF317-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Corynoptera,0.0243,,Allocotocera pulchella,0.0008
JICAP008-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Tenebrionidae,Elateridae,0.2782,,Limonius,0.0148,,Limonius aeger,0.0148
JICAT011-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Scutelleridae,Scutelleridae,1.0000,Augocoris,Augocoris,0.9993,Augocoris gomesii,Augocoris gomesii,0.9993
JIAAL076-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Erotylidae,Cerambycidae,0.0670,,Euplatypus,0.0412,,Euplatypus sp. 3YB,0.0412
JIAAW022-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,0.9998,,Camponotus,0.9382,,Camponotus linnaei,0.0055
JIABB087-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Corynoptera,0.0050,,Bradysia browni,0.0017
JIABB204-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,0.4762,Scelionidae,Scelionidae,0.0123,,Telenomus,0.0123,,Telenomus podisi,0.0123
JIAAB078-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Myrmelachista,Myrmelachista,0.9997,Myrmelachista MAS001,Myrmelachista MAS001,0.9997
JIAAV055-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.2160,,Cystiphora taraxaci,0.2158
JIAAX092-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Dolichosciara,0.9212,,Dolichosciara flavipes,0.9212
JIAAX093-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.6156,Sciaridae,Sciaridae,0.6156,Hyperlasion,Aedes,0.0050,,Hyalessa maculaticollis,0.0008
JIAAJ202-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,0.9997,,Lestodiplosis,0.0051,,geleBioLep01 BioLep1211,0.0045
JIAAO181-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Cicadellidae,Cicadellidae,1.0000,Xestocephalus,Limotettix,0.0135,,Xestocephalus fulvocapitatus,0.0063
JIAAZ054-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Pachycondyla,Pachycondyla,0.9987,Pachycondyla curvinodis,Pachycondyla curvinodis,0.9987
JIABB078-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Scatopsciara,0.5536,,Delia platura,0.0140
JIABE278-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,1.0000,,Bradysia peraffinis,0.0074
JIABF296-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Corynoptera,0.0301,,Allocotocera pulchella,0.0007
JIABG096-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,Pseudolycoriella,Pseudolycoriella,0.8893,,Pseudolycoriella subbruckii,0.8893
JICAI014-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Limoniidae,Limoniidae,0.1905,,Molophilus,0.0038,,Molophilus oligacanthus,0.0008
JIAAD087-16,Insecta,Insecta,1.0000,Lepidoptera,Lepidoptera,1.0000,Tineidae,Carnidae,0.0037,,Meoneura,0.0037,,Meoneura palaestinensis,0.0037
JIABA163-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.1568,,Forcipomyia titillans,0.0035
JIABF233-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Phytosciara,0.0286,,Phytosciara plusiochaeta,0.0106
JICAZ067-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Pseudomyrmex,Pseudomyrmex,1.0000,Pseudomyrmex oculatus,Pseudomyrmex oculatus,1.0000
JIAAL021-16,Insecta,Insecta,1.0000,Lepidoptera,Lepidoptera,1.0000,Erebidae,Erebidae,0.9983,Arugisa,Arugisa,0.9983,Arugisa BioLep71,Arugisa BioLep71,0.9946
JIABC164-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,Helina,0.0003,,Helina troene,0.0003
JICAK044-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,Pseudolycoriella,Pseudolycoriella,0.8931,,Pseudolycoriella subbruckii,0.8931
JICAN019-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Pachycondyla,Pachycondyla,1.0000,Pachycondyla MAS018,Pachycondyla MAS018,0.9961
JICAV106-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Scutelleridae,Scutelleridae,1.0000,Augocoris,Augocoris,0.9993,Augocoris gomesii,Augocoris gomesii,0.9993
JICAW029-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Tenebrionidae,Elateridae,0.5734,,Limonius,0.0324,,Limonius aeger,0.0324
JIAAG053-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Throscidae,Throscidae,0.9906,,Trixagus,0.2835,,Pogonota barbata,0.0469
