,class_label,class_pred,class_score,order_label,order_pred,order_score,family_label,family_pred,family_score,genus_label,genus_pred,genus_score,species_label,species_pred,species_score
JIAAC067-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Procryptocerus,Procryptocerus,1.0,Procryptocerus scabriusculus,Procryptocerus scabriusculus,1.0
JIAAC106-16,Insecta,Insecta,1.0,Coleoptera,Coleoptera,1.0,Curculionidae,Curculionidae,1.0,Taurodemus,Taurodemus,1.0,Taurodemus sharpi,Taurodemus sharpi,1.0
JIAAE131-16,Insecta,Insecta,1.0,Blattodea,Blattodea,1.0,Kalotermitidae,Kalotermitidae,1.0,Glyptotermes,Glyptotermes,1.0,Glyptotermes barbouri,Glyptotermes barbouri,1.0
JIAAF009-16,Insecta,Insecta,0.98,Coleoptera,Diptera,0.62,Cleridae,Limoniidae,0.59,,Dicranomyia,0.59,,Dicranomyia sp.,0.59
JIAAF048-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,0.97,Tineidae,Apatelodidae,0.62,,Apatelodes,0.62,,Apatelodes sp.,0.62
JIAAG163-16,Insecta,Insecta,0.99,Diptera,Diptera,0.88,Cecidomyiidae,Cecidomyiidae,0.86,,Asteromyia,0.54,,Asteromyia carbonifera,0.46
JIAAH141-16,Insecta,Malacostraca,0.29,Psocodea,Isopoda,0.24,Lepidopsocidae,Stenasellidae,0.23,,Stenasellus,0.23,,Stenasellus virei,0.23
JIAAI017-16,Insecta,Malacostraca,0.38,Blattodea,Isopoda,0.32,Blattidae,Stenasellidae,0.3,,Stenasellus,0.3,,Stenasellus virei,0.3
JIAAI162-16,Insecta,Malacostraca,0.36,Psocodea,Isopoda,0.28,Caeciliusidae,Stenasellidae,0.28,,Stenasellus,0.28,,Stenasellus virei,0.28
JIAAJ045-16,Insecta,Insecta,0.87,Coleoptera,Diptera,0.48,Staphylinidae,Limoniidae,0.38,,Dicranomyia,0.38,,Dicranomyia sp.,0.38
JIAAK025-16,Insecta,Insecta,0.73,Hemiptera,Hemiptera,0.73,Cixiidae,Delphacidae,0.73,,Ugyops,0.73,,Ugyops sp.,0.73
JIAAK268-16,Insecta,Chilopoda,0.56,Hemiptera,Scolopendromorpha,0.56,Cicadellidae,Scolopendridae,0.56,Xestocephalus,Scolopendra,0.56,,Scolopendra subspinipes,0.56
JIAAL006-16,Insecta,Insecta,0.98,Coleoptera,Diptera,0.3,Cleridae,Limoniidae,0.13,,Dicranomyia,0.13,,Dicranomyia sp.,0.13
JIAAL236-16,Insecta,Insecta,0.75,Thysanoptera,Thysanoptera,0.46,Phlaeothripidae,Phlaeothripidae,0.46,,Haplothrips,0.46,,Haplothrips ganglbaueri,0.46
JIAAN027-16,Insecta,Insecta,1.0,Coleoptera,Diptera,0.91,Mordellidae,Limoniidae,0.58,,Dicranomyia,0.58,,Dicranomyia sp.,0.58
JIAAN063-16,Insecta,Chilopoda,0.77,Hemiptera,Scolopendromorpha,0.77,Cicadellidae,Scolopendridae,0.77,Xestocephalus,Scolopendra,0.77,,Scolopendra subspinipes,0.77
JIAAO178-16,Insecta,Insecta,0.78,Hemiptera,Hemiptera,0.63,Cicadellidae,Cicadellidae,0.63,,Empoasca,0.61,,Empoasca vitis,0.51
JIAAP105-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Procryptocerus,Procryptocerus,1.0,Procryptocerus scabriusculus,Procryptocerus scabriusculus,1.0
JIAAR078-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,0.99,,Pheidole,0.79,,Pheidole sp.,0.79
JIAAR118-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Labidus,Tetramorium,0.91,,Tetramorium sp.,0.91
JIAAR169-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Labidus,Tetramorium,0.99,,Tetramorium sp.,0.99
JIAAR233-16,Insecta,Insecta,0.99,Hemiptera,Hemiptera,0.8,,Pseudococcidae,0.25,,Dysmicoccus,0.12,,Dysmicoccus brevipes,0.12
JIAAT066-16,Insecta,Insecta,0.82,Diptera,Diptera,0.52,Sciaridae,Sciaridae,0.32,,Corynoptera,0.18,,Corynoptera tridentata,0.18
JIAAT112-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Crambidae,Apatelodidae,0.47,,Apatelodes,0.47,,Apatelodes sp.,0.47
JIAAU001-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Gelechiidae,Gelechiidae,1.0,Dichomeris,Dichomeris,1.0,Dichomeris santarosensis,Dichomeris santarosensis,1.0
JIAAU051-16,Insecta,Insecta,0.99,Hymenoptera,Hymenoptera,0.99,Encyrtidae,Encyrtidae,0.45,encyrMalaise01,Aenasius,0.44,,Aenasius arizonensis,0.44
JIAAV038-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Mymaridae,Aphelinidae,0.65,,Encarsia,0.65,,Encarsia citrina,0.65
JIAAW054-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Gelechiidae,Gelechiidae,1.0,Aristotelia,Aristotelia,1.0,Aristotelia Janzen1129,Aristotelia Janzen1129,1.0
JIAAY077-16,Insecta,Insecta,1.0,Diptera,Diptera,0.94,Cecidomyiidae,Cecidomyiidae,0.94,,Lestodiplosis,0.45,,Lestodiplosis juniperina,0.43
JIAAY090-16,Insecta,Insecta,0.97,Diptera,Diptera,0.89,Cecidomyiidae,Cecidomyiidae,0.86,,Asteromyia,0.82,,Asteromyia carbonifera,0.59
JIAAZ199-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Strumigenys,Strumigenys,0.74,,Strumigenys pariensis,0.74
JIAAZ215-16,Insecta,Arachnida,0.72,Hemiptera,Araneae,0.64,Aleyrodidae,Nemesiidae,0.5,,Kwonkan,0.32,,Kwonkan sp.,0.32
JIABC032-16,Insecta,Insecta,0.97,Diptera,Diptera,0.96,Sciaridae,Sciaridae,0.79,,Corynoptera,0.29,,Corynoptera tridentata,0.27
JIABD099-16,Insecta,Insecta,0.96,Diptera,Diptera,0.9,Chironomidae,Limoniidae,0.32,,Dicranomyia,0.32,,Dicranomyia sp.,0.32
JIABD254-16,Insecta,Insecta,0.97,Diptera,Diptera,0.96,Ceratopogonidae,Limoniidae,0.67,,Dicranomyia,0.67,,Dicranomyia sp.,0.67
JIABE054-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Camponotus,Camponotus,1.0,Camponotus MAS017,Camponotus MAS017,1.0
JIABF106-16,Insecta,Insecta,0.8,Coleoptera,Coleoptera,0.54,Cerambycidae,Curculionidae,0.52,,Trigonopterus,0.5,,Trigonopterus sp.,0.5
JIABF315-16,Insecta,Insecta,0.99,Diptera,Diptera,0.95,Sciaridae,Sciaridae,0.83,,Corynoptera,0.41,,Corynoptera tridentata,0.4
JIABG240-16,Insecta,Insecta,0.96,Diptera,Diptera,0.73,Cecidomyiidae,Cecidomyiidae,0.72,,Lestodiplosis,0.43,,Lestodiplosis juniperina,0.39
JIABG390-16,Insecta,Insecta,1.0,Diptera,Diptera,0.98,Chironomidae,Limoniidae,0.81,,Dicranomyia,0.81,,Dicranomyia sp.,0.81
JICAH091-16,Insecta,Insecta,0.97,Diptera,Diptera,0.81,Cecidomyiidae,Cecidomyiidae,0.81,,Asteromyia,0.75,,Asteromyia carbonifera,0.54
JICAH147-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Gelechiidae,Gelechiidae,1.0,geleBioLep01,geleBioLep01,1.0,geleBioLep01 BioLep1000,geleBioLep01 BioLep1000,1.0
JICAJ166-16,Insecta,Insecta,1.0,Diptera,Diptera,0.76,Cecidomyiidae,Cecidomyiidae,0.74,,Asteromyia,0.4,,Asteromyia modesta,0.3
JICAJ208-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Ichneumonidae,Ichneumonidae,1.0,Plectiscus,Plectiscus,1.0,Plectiscus Malaise5795,Plectiscus Malaise5795,1.0
JICAL033-16,Insecta,Insecta,0.99,Coleoptera,Coleoptera,0.93,Scraptiidae,Scraptiidae,0.91,,Pentaria,0.9,,Pentaria trifasciata,0.9
JICAN083-16,Insecta,Insecta,0.92,Psocodea,Diptera,0.29,,Chironomidae,0.25,,Polypedilum,0.24,,Polypedilum convictum,0.22
JICAP012-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Erebidae,Erebidae,1.0,Pheia,Pheia,1.0,Pheia albisigna,Pheia albisigna,1.0
JICAP042-16,Insecta,Insecta,0.86,Diptera,Hymenoptera,0.4,Psychodidae,Vespidae,0.24,,Ropalidia,0.24,,Ropalidia sp.,0.24
JICAQ033-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Nesomyrmex,Nesomyrmex,1.0,Nesomyrmex pittieri,Nesomyrmex pittieri,1.0
JICAU017-16,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Scutelleridae,Scutelleridae,1.0,Augocoris,Augocoris,1.0,Augocoris gomesii,Augocoris gomesii,1.0
JICAU146-16,Insecta,Insecta,1.0,Diptera,Diptera,0.89,Cecidomyiidae,Cecidomyiidae,0.89,,Asteromyia,0.45,,Asteromyia carbonifera,0.45
JICAV155-16,Insecta,Insecta,1.0,Hemiptera,Hemiptera,0.79,,Pseudococcidae,0.2,,Dysmicoccus,0.16,,Dysmicoccus brevipes,0.16
JICAW038-16,Insecta,Insecta,0.75,Hemiptera,Hemiptera,0.5,Reduviidae,Reduviidae,0.49,,Zelus,0.49,,Zelus luridus,0.49
JICAW098-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Azteca,Azteca,1.0,Azteca instabilis,Azteca instabilis,1.0
JICAX009-16,Insecta,Insecta,1.0,Coleoptera,Coleoptera,0.98,Elateridae,Curculionidae,0.52,Monocrepidius,Trigonopterus,0.52,,Trigonopterus sp.,0.52
JIAAA226-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Ichneumonidae,Ichneumonidae,0.98,,Mesochorus,0.64,,Mesochorus sp.,0.64
JIAAA246-16,Insecta,Insecta,1.0,Diptera,Diptera,0.96,Cecidomyiidae,Cecidomyiidae,0.96,,Asteromyia,0.58,,Asteromyia modesta,0.47
JIAAB114-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Pseudomyrmex,Pseudomyrmex,1.0,Pseudomyrmex oculatus,Pseudomyrmex oculatus,1.0
JIAAB203-16,Insecta,Insecta,0.97,Hemiptera,Hemiptera,0.83,,Pseudococcidae,0.27,,Dysmicoccus,0.2,,Dysmicoccus brevipes,0.2
JIAAD078-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Braconidae,Braconidae,1.0,Phanerotoma,Phanerotoma,1.0,Phanerotoma anamariamongeae,Phanerotoma anamariamongeae,1.0
JIAAG102-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,0.99,Formicidae,Formicidae,0.97,,Pheidole,0.6,,Pheidole sp.,0.6
JIAAG122-16,Insecta,Chilopoda,0.72,Hemiptera,Scolopendromorpha,0.72,Cicadellidae,Scolopendridae,0.72,Xestocephalus,Scolopendra,0.72,,Scolopendra subspinipes,0.72
JIAAG144-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Solenopsis,Pheidole,1.0,,Pheidole sp.,1.0
JIAAJ005-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Pachycondyla,Pachycondyla,1.0,Pachycondyla MAS018,Pachycondyla MAS018,1.0
JIAAJ103-16,Insecta,Insecta,0.74,Hymenoptera,Hymenoptera,0.67,,Vespidae,0.28,,Ropalidia,0.28,,Ropalidia sp.,0.28
JIAAJ114-16,Insecta,Insecta,0.61,Coleoptera,Coleoptera,0.53,Mordellidae,Curculionidae,0.48,,Trigonopterus,0.48,,Trigonopterus sp.,0.48
JIAAJ130-16,Insecta,Insecta,0.95,Coleoptera,Diptera,0.86,Staphylinidae,Limoniidae,0.54,,Dicranomyia,0.54,,Dicranomyia sp.,0.54
JIAAK200-16,Insecta,Insecta,0.99,Diptera,Diptera,0.92,Chironomidae,Limoniidae,0.63,,Dicranomyia,0.63,,Dicranomyia sp.,0.63
JIAAL024-16,Insecta,Chilopoda,0.38,Blattodea,Scolopendromorpha,0.38,Ectobiidae,Scolopendridae,0.38,,Scolopendra,0.38,,Scolopendra subspinipes,0.38
JIAAL156-16,Insecta,Insecta,0.99,Diptera,Diptera,0.99,Empididae,Limoniidae,0.63,,Dicranomyia,0.63,,Dicranomyia sp.,0.63
JIAAL205-16,Arachnida,Arachnida,1.0,Araneae,Araneae,1.0,Scytodidae,Scytodidae,1.0,Scytodes,Scytodes,1.0,Scytodes intricata,Scytodes intricata,1.0
JIAAN004-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Depressariidae,Depressariidae,1.0,Antaeotricha,Antaeotricha,1.0,,Antaeotricha Janzen30,1.0
JIAAO110-16,Insecta,Insecta,0.99,Diptera,Diptera,0.79,Psychodidae,Limoniidae,0.22,,Dicranomyia,0.22,,Dicranomyia sp.,0.22
JIAAO174-16,Insecta,Collembola,0.41,,Entomobryomorpha,0.41,,Tomoceridae,0.27,,Pogonognathellus,0.27,,Pogonognathellus flavescens,0.27
JIAAO177-16,Insecta,Collembola,0.49,,Entomobryomorpha,0.49,,Tomoceridae,0.27,,Pogonognathellus,0.27,,Pogonognathellus flavescens,0.27
JIAAR088-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Cosmopterigidae,Cosmopterigidae,1.0,cosmoBioLep01,cosmoBioLep01,1.0,cosmoBioLep01 BioLep8817,cosmoBioLep01 BioLep8817,1.0
JIAAR132-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,0.99,Labidus,Tetramorium,0.94,,Tetramorium sp.,0.94
JIAAW091-16,Insecta,Insecta,0.93,Diptera,Diptera,0.85,Sciaridae,Sciaridae,0.78,,Corynoptera,0.35,,Corynoptera tridentata,0.23
JIAAX057-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Camponotus,Camponotus,1.0,Camponotus integellus,Camponotus integellus,1.0
JIAAZ218-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,0.99,Tineidae,Apatelodidae,0.49,,Apatelodes,0.49,,Apatelodes sp.,0.49
JIABA225-16,Insecta,Chilopoda,0.29,Psocodea,Scolopendromorpha,0.29,,Scolopendridae,0.29,,Scolopendra,0.29,,Scolopendra subspinipes,0.29
JIABA226-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Autostichidae,Autostichidae,1.0,Taygete,Taygete,1.0,Taygete MalaiseMetz8205,Taygete MalaiseMetz8205,1.0
JIABB098-16,Insecta,Insecta,0.93,Diptera,Diptera,0.73,Sciaridae,Limoniidae,0.2,,Dicranomyia,0.2,,Dicranomyia sp.,0.2
JIABD153-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Chironomidae,Limoniidae,0.57,,Dicranomyia,0.57,,Dicranomyia sp.,0.57
JIABD316-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Phoridae,Limoniidae,0.81,Megaselia,Dicranomyia,0.81,,Dicranomyia sp.,0.81
JIABE026-16,Insecta,Insecta,0.93,Coleoptera,Diptera,0.4,,Syrphidae,0.28,,Copestylum,0.21,,Copestylum sp.,0.21
JIABE191-16,Insecta,Insecta,1.0,Diptera,Diptera,0.93,Chironomidae,Limoniidae,0.71,,Dicranomyia,0.71,,Dicranomyia sp.,0.71
JIABE208-16,Insecta,Insecta,1.0,Diptera,Diptera,0.95,Cecidomyiidae,Cecidomyiidae,0.95,,Asteromyia,0.82,,Asteromyia carbonifera,0.76
JIABE217-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Cecidomyiidae,Cecidomyiidae,1.0,,Asteromyia,0.46,,Asteromyia carbonifera,0.3
JIABE218-16,Insecta,Insecta,0.81,Diptera,Diptera,0.57,Sciaridae,Sciaridae,0.47,,Corynoptera,0.41,,Corynoptera piniphila,0.32
JIABE262-16,Insecta,Insecta,1.0,Diptera,Diptera,0.74,Cecidomyiidae,Cecidomyiidae,0.74,,Asteromyia,0.72,,Asteromyia carbonifera,0.48
JIABF171-16,Insecta,Insecta,0.82,Diptera,Diptera,0.78,Chironomidae,Limoniidae,0.36,,Dicranomyia,0.36,,Dicranomyia sp.,0.36
JIABG379-16,Insecta,Insecta,1.0,Diptera,Diptera,0.95,Cecidomyiidae,Cecidomyiidae,0.95,,Asteromyia,0.83,,Asteromyia carbonifera,0.77
JIABG405-16,Insecta,Insecta,0.98,Diptera,Diptera,0.98,Sciaridae,Sciaridae,0.95,,Bradysia,0.68,,Bradysia tilicola,0.68
JICAH190-16,Insecta,Malacostraca,0.3,Diptera,Isopoda,0.29,Chironomidae,Stenasellidae,0.19,,Stenasellus,0.19,,Stenasellus virei,0.19
JICAJ063-16,Insecta,Insecta,0.62,Coleoptera,Coleoptera,0.31,Chrysomelidae,Curculionidae,0.25,,Trigonopterus,0.25,,Trigonopterus sp.,0.25
JICAJ076-16,Insecta,Insecta,1.0,Diptera,Diptera,0.89,Sciaridae,Sciaridae,0.76,Pseudolycoriella,Pseudolycoriella,0.5,,Pseudolycoriella subbruckii,0.5
JICAJ160-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Sphaeroceridae,Sphaeroceridae,1.0,Rachispoda,Rachispoda,1.0,Rachispoda fuscinevris,Rachispoda fuscinevris,1.0
JICAJ214-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Azteca,Azteca,1.0,Azteca instabilis,Azteca instabilis,1.0
JICAK057-16,Insecta,Insecta,0.78,Diptera,Diptera,0.62,Sciaridae,Limoniidae,0.14,,Dicranomyia,0.14,,Dicranomyia sp.,0.14
JICAL077-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Gelechiidae,Apatelodidae,0.29,gelMalaise01,Apatelodes,0.29,,Apatelodes sp.,0.29
JICAQ063-16,Insecta,Insecta,1.0,Diptera,Diptera,0.66,Cecidomyiidae,Cecidomyiidae,0.66,,Asteromyia,0.53,,Asteromyia modesta,0.35
JICAR029-16,Insecta,Insecta,0.38,Coleoptera,Coleoptera,0.32,Eucnemidae,Curculionidae,0.3,,Trigonopterus,0.3,,Trigonopterus sp.,0.3
JICAR099-16,Insecta,Insecta,0.79,Diptera,Hymenoptera,0.45,Psychodidae,Vespidae,0.25,,Ropalidia,0.25,,Ropalidia sp.,0.25
JICAS024-16,Insecta,Insecta,0.98,Coleoptera,Coleoptera,0.86,Elateridae,Elateridae,0.73,,Homotechnes,0.55,,Homotechnes motschulskyi,0.55
JICAT050-16,Insecta,Insecta,0.97,Coleoptera,Lepidoptera,0.32,Corylophidae,Gelechiidae,0.27,,Chionodes,0.27,,Chionodes sp.,0.27
JICAU023-16,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Scutelleridae,Scutelleridae,1.0,Augocoris,Augocoris,1.0,Augocoris gomesii,Augocoris gomesii,1.0
JICAW099-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,,Odontomachus,0.44,,Odontomachus coquereli,0.43
JICAW238-16,Insecta,Insecta,0.9,Blattodea,Diptera,0.71,Ectobiidae,Limoniidae,0.6,,Dicranomyia,0.6,,Dicranomyia sp.,0.6
JICAX105-16,Insecta,Chilopoda,0.7,Hemiptera,Scolopendromorpha,0.7,Cicadellidae,Scolopendridae,0.7,Xestocephalus,Scolopendra,0.7,,Scolopendra subspinipes,0.7
JICAX185-16,Insecta,Insecta,0.92,Diptera,Diptera,0.34,Cecidomyiidae,Limoniidae,0.18,,Dicranomyia,0.18,,Dicranomyia sp.,0.18
JICAY018-16,Insecta,Insecta,0.7,Coleoptera,Lepidoptera,0.3,Chrysomelidae,Apatelodidae,0.11,,Apatelodes,0.11,,Apatelodes sp.,0.11
JICAY048-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,0.98,Gracillariidae,Geometridae,0.54,malaiseGraci01,Eois,0.51,,Eois spnr,0.51
JICAY061-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Crambidae,Crambidae,1.0,,cramMalaise01,1.0,,cramMalaise01 Malaise6138,1.0
JICAY095-16,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Scutelleridae,Scutelleridae,1.0,Augocoris,Augocoris,1.0,Augocoris gomesii,Augocoris gomesii,1.0
JICAZ109-16,Insecta,Chilopoda,0.79,Hemiptera,Scolopendromorpha,0.77,Cicadellidae,Scolopendridae,0.77,Xestocephalus,Scolopendra,0.77,,Scolopendra subspinipes,0.77
JICAZ229-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Cosmopterigidae,Cosmopterigidae,1.0,cosmoBioLep01,cosmoBioLep01,1.0,cosmoBioLep01 BioLep15,cosmoBioLep01 BioLep15,1.0
JICAZ264-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Cecidomyiidae,Cecidomyiidae,1.0,,Asteromyia,1.0,,Asteromyia modesta,0.61
JIAAA060-16,Insecta,Insecta,0.75,Coleoptera,Coleoptera,0.67,Mordellidae,Curculionidae,0.65,,Trigonopterus,0.65,,Trigonopterus sp.,0.65
JIAAA087-16,Insecta,Chilopoda,0.82,Hemiptera,Scolopendromorpha,0.82,Cicadellidae,Scolopendridae,0.82,Xestocephalus,Scolopendra,0.82,,Scolopendra subspinipes,0.82
JIAAA121-16,Insecta,Chilopoda,0.7,Hemiptera,Scolopendromorpha,0.7,Cicadellidae,Scolopendridae,0.7,Xestocephalus,Scolopendra,0.7,,Scolopendra subspinipes,0.7
JIAAA151-16,Insecta,Chilopoda,0.79,Hemiptera,Scolopendromorpha,0.77,Cicadellidae,Scolopendridae,0.77,Xestocephalus,Scolopendra,0.77,,Scolopendra subspinipes,0.77
JIAAA234-16,Insecta,Insecta,0.95,Coleoptera,Diptera,0.69,Mycetophagidae,Limoniidae,0.48,,Dicranomyia,0.48,,Dicranomyia sp.,0.48
JIAAB022-16,Insecta,Chilopoda,0.73,Hemiptera,Scolopendromorpha,0.72,Cicadellidae,Scolopendridae,0.72,Xestocephalus,Scolopendra,0.72,,Scolopendra subspinipes,0.72
JIAAB153-16,Insecta,Insecta,0.99,Lepidoptera,Lepidoptera,0.99,Tineidae,Dryadaulidae,0.75,,Dryadaula,0.75,,Dryadaula visaliella,0.75
JIAAC119-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Cosmopterigidae,Cosmopterigidae,1.0,cosmoBioLep01,cosmoBioLep01,1.0,cosmoBioLep01 BioLep15,cosmoBioLep01 BioLep15,1.0
JIAAE065-16,Insecta,Insecta,0.86,Coleoptera,Hymenoptera,0.71,,Formicidae,0.48,,Tetramorium,0.45,,Tetramorium sp.,0.45
JIAAG012-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Pachycondyla,Pachycondyla,1.0,Pachycondyla MAS018,Pachycondyla MAS018,1.0
JIAAG064-16,Insecta,Insecta,0.91,Coleoptera,Coleoptera,0.8,Mordellidae,Curculionidae,0.74,,Trigonopterus,0.74,,Trigonopterus sp.,0.74
JIAAJ042-16,Insecta,Insecta,0.7,Coleoptera,Coleoptera,0.45,Coccinellidae,Curculionidae,0.39,,Trigonopterus,0.39,,Trigonopterus sp.,0.39
JIAAJ043-16,Insecta,Insecta,1.0,Coleoptera,Coleoptera,1.0,Nitidulidae,Nitidulidae,1.0,,Pallodes,1.0,,Pallodes pallidus,1.0
JIAAJ247-16,Insecta,Malacostraca,0.38,Psocodea,Isopoda,0.36,Lepidopsocidae,Stenasellidae,0.31,,Stenasellus,0.31,,Stenasellus virei,0.31
JIAAK203-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Limoniidae,0.81,,Dicranomyia,0.81,,Dicranomyia sp.,0.81
JIAAK279-16,Insecta,Chilopoda,0.17,Hemiptera,Scolopendromorpha,0.17,Rhyparochromidae,Scolopendridae,0.17,,Scolopendra,0.17,,Scolopendra subspinipes,0.17
JIAAL048-16,Insecta,Malacostraca,0.41,Coleoptera,Isopoda,0.4,Cleridae,Stenasellidae,0.39,,Stenasellus,0.39,,Stenasellus virei,0.39
JIAAM018-16,Insecta,Insecta,0.94,Coleoptera,Diptera,0.66,Cleridae,Limoniidae,0.59,,Dicranomyia,0.59,,Dicranomyia sp.,0.59
JIAAM088-16,Insecta,Chilopoda,0.89,Hemiptera,Scolopendromorpha,0.89,Cicadellidae,Scolopendridae,0.89,Xestocephalus,Scolopendra,0.89,,Scolopendra subspinipes,0.89
JIAAN023-16,Insecta,Insecta,0.76,Hymenoptera,Hymenoptera,0.63,Scelionidae,Vespidae,0.36,,Ropalidia,0.36,,Ropalidia sp.,0.36
JIAAO006-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Gelechiidae,Gelechiidae,1.0,Dichomeris,Dichomeris,1.0,Dichomeris santarosensis,Dichomeris santarosensis,1.0
JIAAO188-16,Insecta,Insecta,1.0,Psocodea,Psocodea,1.0,Ectopsocidae,Ectopsocidae,1.0,Ectopsocus,Ectopsocus,1.0,Ectopsocus meridionalis,Ectopsocus meridionalis,1.0
JIAAR072-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Nesomyrmex,Nesomyrmex,1.0,Nesomyrmex pittieri,Nesomyrmex pittieri,1.0
JIAAS036-16,Insecta,Insecta,0.77,Diptera,Diptera,0.49,Sciaridae,Sciaridae,0.29,,Corynoptera,0.2,,Corynoptera tridentata,0.19
JIAAT065-16,Insecta,Insecta,0.92,Diptera,Diptera,0.88,Hybotidae,Limoniidae,0.74,,Dicranomyia,0.74,,Dicranomyia sp.,0.74
JIAAV083-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Gelechiidae,Gelechiidae,1.0,gelBioLep01,gelBioLep01,1.0,gelBioLep01 BioLep1373,gelBioLep01 BioLep1373,1.0
JIAAW059-16,Insecta,Insecta,1.0,Diptera,Diptera,0.98,Chironomidae,Limoniidae,0.79,,Dicranomyia,0.79,,Dicranomyia sp.,0.79
JIAAX016-16,Insecta,Collembola,0.44,,Entomobryomorpha,0.44,,Tomoceridae,0.2,,Pogonognathellus,0.2,,Pogonognathellus flavescens,0.2
JIAAY096-16,Insecta,Chilopoda,0.27,Hymenoptera,Scolopendromorpha,0.27,Scelionidae,Scolopendridae,0.27,,Scolopendra,0.27,,Scolopendra subspinipes,0.27
JIAAZ004-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Geometridae,Apatelodidae,0.65,,Apatelodes,0.65,,Apatelodes sp.,0.65
JIAAZ228-16,Insecta,Insecta,0.62,Blattodea,Diptera,0.59,Ectobiidae,Limoniidae,0.41,,Dicranomyia,0.41,,Dicranomyia sp.,0.41
JIABA053-16,Insecta,Insecta,1.0,Diptera,Diptera,0.98,Cecidomyiidae,Cecidomyiidae,0.98,,Lestodiplosis,0.73,,Lestodiplosis juniperina,0.73
